зэблэдзын	z a b ɮ a d͡z ə n
зэгогъэкӏын	z a ɡʷ a ʁ a t͡ʃʼ ə n
зэгожъын	z a ɡʷ a ʐ ə n
зэгоутын	z a ɡʷ a w t ə n
зэгъэн	z a ʁ a n
зэгъэпэшын	z a ʔ a p a ʃ ə n
зэгъэфагъ	z a ʁ a f aː ʁ
зэгъэфэгъэн	z a ʁ a f a ʁ a n
зэгъэфэн	z a ʁ a f a n
зэдзэкӏакӏо	z a d͡z a t͡ʃʼ aː kʷʼ a
зэдзэкӏын	z a d͡z a t͡ʃ ə n
зэкъодзэн	z a qʷ a d͡z a n
зэкъошныгъ	z a qʷ a ʃ n ə ʁ
зэкӏэкӏон	z a t͡ʃʼ a kʷʼ a n
зэон	z a w a n
зэплъэкӏыгъу	z a p ɬ a t͡ʃʼ ə ʁʷ
зэпыкӏьын	z a p ə kʲʼ ə n
зэпыутын	z a p ə w t ə n
зэпэчӏэкӏын	z a p a t͡ʂʼ a t͡ʃʼ ə n
зэтэухьэлэн	z a t a w ħ a l a n
зэхэон	q a w a n
зэхэтэкъун	z a x a t a qʷ ə n
зэшӏожьын	z a ʃʷʼ ə ʑ ə n
зэшӏохын	z a ʃʷʼ a x ə n
зэӏукӏапӏэ	z a ʔʷ ə t͡ʃʼ aː pʼ a
зэӏэгъэхьан	z a ʔ a ʁ a ħ aː n
игъолъхьан	t a ʁʷ a ɬ ħ aː n
игъу	j ə ʁʷ a
игъэхъон	ə ʁ a χʷ a n
идзэн	j ə d͡z a n
иен	j a j ə n
изэу	j ə z a w
икъугъэ	j ə qʷ ə ʁ a
илъэдэн	j ə ɬ a d a n
ипхъыхьан	j ə p χ ə ħ aː n
исэн	j ə s a n
ичӏыпӏэкӏэ	j ə t͡ʂʼ ə pʼ a t͡ʃʼ a
коил	kʷ a j ə l
кокӏ	kʷ a t͡ʃʼ
корэныгу	kʷ a r a n ə ɡʷ
ку	kʷ ə
куахъо	kʷ aː χʷ a
кулъэшъу	kʷ ə ɬ a ʃʷ
куон	kʷ ə w a n
куп	kʷ ə p
купсэ	kʷ a p s a
куу	kʷ ə w ə
кущэрэхъ	kʷ ə ɕ a r a χ
къаз	q aː z
къазгъыр	q aː z ʁ ə r
къапщыкъ	q aː p ɕ ə q
къарэу	q aː r a w
къаум	q aː w ə m
къегъэӏыхын	q a j ʁ a tʼ ə x ə n
къелэлэхын	q a j ɬ a ɬ a x ə n
къефэхын	q a j f a x ə n
къехьыжьэн	q a j ħ ə ʑ a n
къехьэхын	q a j ħ a x ə n
къешӏэн	q a j ʃʼ a n
къилъын	q ə j ɬ ə n
къиныгъу	q ə j n ə ʁʷ
къитхъун	q j ə t χʷ ə n
къозын	qʷ a z ə n
къокӏыпӏэ	qʷ a t͡ʃʼ ə pʼ a
къолэнсэлэн	qʷ a l a n s a l a n
къопс	qʷ a p s
къохьапӏэ	qʷ a ħ aː pʼ
къошъофы	qʷ a ʂʷ a f ə
къошъочӏэгъаз	qʷ a ʂʷ a t͡ʃ a ʁ a z
къощыр	qʷ a ɕ ə r
къуае	qʷ aː j a
къуамэ	qʷ aː m a
къуапсӏэ	qʷ aː p sʼ a
къуапэ	qʷ aː p a
къудыин	qʷ ə d ə j ə n
къужъы	qʷ ə ʐ ə
къузмэзадэ	qʷ ə z m a z aː d a
къуэдэс	qʷ a d a s
къыгъэ	q ə ʁ a
къыдэмыхъун	q ə d a m ə χʷ ə n
къыкъокӏын	q ə qʷ a t͡ʃʼ ə n
къыпыун	q ə p ə w ə n
къыухьан	q ə w ə ħ aː n
къыхэущыкӏьын	q ə x a w ɕ ə kʲʼ ə n
къычӏэгъэкӏьын	q ə t͡ʃʼ a ʁ a kʲʼ ə n
къэбарыпцӏы	q a b aː r ə p t͡sʼ ə
къэбаскъэ	q a b aː s q a
къэбы	q a b ə
къэвкъаз	q a f q aː z
къэгъэкӏэхьын	q a ʁ a t͡ʃ a ħ ə n
къэгъэлъэгъоны	q a ʁ a ɬ a ʁʷ a n ə
къэгъэнэн	q a ʁ a n a n
къэгъэӏун	q a ʁ a ʔʷ ə n
къэкъун	q a qʷ ə n
къэкӏорэгъэ	q a kʷʼ a r a ʁ a
къэкӏорэтхьэмафэ	q a kʷʼ a r a t ħ a m aː f a
къэкӏухьан	q a kʷʼ ə ħ aː n
къэлапчъ	q a l aː p t͡ʃ
къэлыдын	q a ɮ ə d ə n
къэлэдэс	q a ɮ a d a s
къэрэу	q a r a w
къэсэхын	q a s a x ə n
къэхьуашъо	q a ħ w aː ʂʷ a
къэхьыпэ	q a ħ ə p a
къэхьыуашъо	q a ħ w aː ʂʷ a
къэцыгъуан	q a t͡s ə ʁʷ aː n
къэцӏын	t͡sʼ ə n
къэцӏэтхын	q a t͡sʼ a t x ə n
къэщэн	q a ɕ a n
кӏакӏо	t͡ʃ aː kʷʼ a
кӏодыгъошӏу	kʷʼ a d ə ʁʷ a ʃʷʼ
кӏотэн	kʷʼ a t a n
кӏышъоӏот	t͡ʃʼ ə ʃʷ a ʔʷ a t
кӏыӏу	t͡ʃʼ ə ʔʷ
кӏьэй	kʲʼ a j
кӏьэлъыун	kʲʼ a ɬ ə w ə n
кӏьэнлъэ	kʲʼ a n ɬ a
кӏэгъожьын	t͡ʃ a ʁʷ a ʑ ə n
кӏэгьэн	t͡ʃʼ a ɡʲ a n
кӏэдэн	t͡ʃʼ a d a n
кӏэлэгъу	t͡ʃ a l a ʁʷ
кӏэпщы	t͡ʃʼ a p ɕ ə
кӏэрхъон	t͡ʃʼ a r χʷ a n
кӏэтыку	t͡ʃʼ a t ə kʷ
кӏэтыл	t͡ʃʼ a t ə l
кӏэшӏыхьан	t͡ʃʼ a ʃʼ ə ħ aː n
лъапэ	ɬ aː p a
лъыкӏошъэн	ɬ ə kʷʼ a ʂ a n
лъын	ɬ ə n
лъыӏэсын	ɬ ə ʔ a s ə n
лъэ	ɬ a
лъэбанэ	ɬ a b aː n a
лъэгуаджэ	ɬ a ɡʷ aː d͡ʒ a
лъэгуц	ɬ a ɡʷ ə t͡s
лъэгъуае	ɬ a ʁʷ aː j a
лъэкъопцӏанэ	ɬ a qʷ a p t͡sʼ aː n a
лъэкӏ	ɬ a t͡ʃʼ n
лъэкӏэн	ɬ a t͡ʃ a n
лъэкӏэпӏащ	ɬ a t͡ʃʼ a pʼ aː ɕ
лъэмыдж	ɬ a m ə d͡ʒ
лъэн	ɬ a n
лъэныкъуащ	ɬ a n ə qʷ aː ɕ
лъэпапцӏэ	ɬ a p aː p t͡sʼ a
лъэпэон	ɬ a p a w a n
лъэрычъ	ɬ a r ə t͡ʂ
лъэугъуае	ɬ a w ʁʷ aː j a
лъэужь	ɬ a w ə ʑ
лъэхъомбэшх	ɬ a χʷ a m b a ʃ x
лъэхъэн	ɬ a χ a n
лъэш	ɬ a ʃ
лъэшы	ɬ a ʃ ə
лыпцэ	l ə p t͡s a
лэблэбый	l a b l a b ə j
лэгъунэ	ɮ a ʁʷ n a
лэгьэн	ɮ a ɡʲ a n
лэныстэ	l a n ə s t a
лӏапӏэ	ɬʼ aː pʼ a
лӏэуж	ɬʼ a w ə ʒ
лӏэужыгъо	ɬʼ a w ʒ ə ʁʷ a
мажьэ	m aː ʑ a
майтэ	m aː j t a
махъчэ	m aː χ t͡ʃ a
маӏьэ	m aː ʔʲ a
мыхъатэ	m ə χ aː t a
мыщыгъу	m ə ɕ ə ʁʷ
мэ	m a
мэдрэ	m a d r a
мэжъутхэн	m a ʒʷ ə t x a n
мэзай	m a z aː j
мэзэзэн	m a z a z a n
мэзэон	m a z a w a n
мэкъумэщышӏ	m a qʷ m a ɕ ə ʃʼ
мэкьэн	m a kʲ a n
мэкӏошъэн	m a kʷʼ a ʂ a n
мэлхъогъ	m a l χʷ a ʁ
мэлӏэн	m a ɬʼ a n
мэпсэлъэн	m a p s a ɬ a n
мэпщэн	m a p ɕ a n
мэпыгьэн	m a p ə ɡʲ a n
мэр	m a r
мэтазэ	m a t aː z a
мэтхьаусхэн	m a t ħ aː w ə s x a n
мэтӏыгъо	m a t ə ʁʷ a
мэунэзэн	m a w n a z a n
мэуэн	m a w a n
мэхъшэбзыу	m a χ t͡ʃ a b z ə w
мэцӏыцӏын	m a t͡sʼ ə t͡sʼ ə n
мэчэрэгъун	m a t͡ʃ a r a ʁʷ ə n
мэшӏощыхъу	s ə r n ə t͡ʃ
мэшӏухъогъон	m a ʃʷʼ ə χʷ ə ʁʷ a n
мэщы	m a ɕ
накӏэ	n aː t͡ʃʼ a
налэ	n aː l a
наныу	n aː n ə w
нат	n aː t
нахьиу	n aː ħ j ə w
ныбачъ	n ə b aː t͡ʂ
ныбгъу	n ə b ʁʷ ə
ныбжьыкъу	n ə b ʑ ə qʷ
ныбыдж	n ə b ə d͡ʒ
ныджы	n ə d͡ʒ ə
нэбгы	n a b ɣ ə
нэбгыр	n a b ɣ ə r
нэзы	n a z ə
нэзэжъу	n a z a ʒʷ
нэкъокъон	n a qʷ a qʷ a n
нэкӏубгъу	n a kʷʼ b ʁʷ
нэкӏэон	n a t͡ʃʼ a w a n
нэмысыпэу	n a m ə s ə p a w
нэпӏэхъ	n a p ʔ a χ
нэшӏошӏ	n a ʃʷʼ a ʃʼ
нэӏу	n a ʔʷ
оды	w a d ə
онэгу	w a n a ɡʷ
оры	w a r ə
орэдаӏу	w a r a d aː ʔʷ
отэгъу	w a t a ʁʷ
ошӏу	w a ʃʷʼ ə
папкӏэ	p aː p t͡ʃʼ a
паӏо	p aː ʔʷ a
пкӏыхь	p t͡ʃ ə ħ
плъыжьгьэф	p ɬ ə ʑ ɡʲ a f
плӏэнэбзы	p ɬʼ a n a b z ə
псыгъэхъун	p s ə ʁ a χʷ ə n
псыкьэт	p s ə kʲ a t
псылъэхъу	p s ə ɬ a χʷ
псынкӏэу	p s ə n t͡ʃʼ a w
псытхьэ	p s ə t ħ a
псыуалъэ	p s ə ə w aː ɬ a
псычэтыхъу	p s ə t͡ʃ a t ə χʷ
псычӏэгъы	p s ə t͡ʂʼ a ʁ ə
псыӏыгъыпӏэ	p s ə ʔ ə ʁ ə pʼ a
псэи	p s a j ə
псэонгъэ	p s a w a n ʁ a
псэушъхь	p s a w ʂ ħ
псӏын	p sʼ ə n
псӏырый	p sʼ ə r ə j
пхъотэн	p χʷ a t a n
пхъэнтӏэкӏу	p χ a n tʼ a kʷʼ
пхъэтакъэ	p χ a t aː a q a
пцае	p t͡s aː j a
пцы	t͡s ə z a
пцыкъо	p t͡s ə qʷ a
пцӏанэ	p t͡sʼ aː n a
пцӏын	p t͡sʼ ə n
пчъын	p t͡ʃ ə n
пчыкӏэ	p t͡ʃ ə t͡ʃʼ a
пчыхьэзэхахь	p t͡ʃ ə ħ a z a x aː ħ
пшъын	p ʂ ə n
пшъэ	p ʂ a
пшъэбыдэлъ	p ʂ a b ə d a ɬ
пшъэдэлъ	p ʂ a d a ɬ
пшъэшъэжъые	p ʂ a ʂ a ʐ ə j a
пшъэшъэжъый	p ʂ a ʂ a ʐ ə j
пщыкӏэ	p ɕ ə t͡ʃʼ a
пщылӏы	p ɕ ə ɬʼ
пщынао	p ɕ ə n aː w a
пщынэжь	p ɕ ə n a ʑ
пыгъэтэкъун	p ə ʁ a t a qʷ ə n
пыгъэхьан	p ə ʁ a ħ aː n
пыдж	p ə d͡ʒ
пындж	p ə n d͡ʒ
пынэн	p ə n a n
пыпсыкӏын	p ə p s ə t͡ʃʼ ə n
пытӏэрын	p ə tʼ a r ə n
пэ	p a
пэкӏэрэплъын	p ə t͡ʃʼ a r a p ɬ ə n
пэмэн	p a m a n
пэшӏэн	p a ʃʼ a n
пэӏоӏожьын	p a ʔʷ a ʔʷ a ʑ ə n
пӏуакӏэ	pʷʼ aː t͡ʃ a
пӏуанкӏэ	pʷʼ aː n t͡ʃ a
пӏэстӏэкӏэшып	p a s t a t͡ʃ a ʃ ə p
пӏэсхъэн	pʼ a s χ a n
ренэу	r a j n a w
рсысын	s ə s ə n
сако	s aː kʷ a
сыхьат	s ə ħ aː t
сэмэркъэушӏыл	s a m a r q a w ʃʼ ə ɮ
сэрай	s a r aː j
сӏын	sʼ ə n
тгъуакӏо	t ʁʷ aː kʷʼ a
тегощэн	ɡʷ a ɕ ə n
тезын	t a j z ə n
телӏэхьын	t a j ɬʼ a ħ ə n
тенэн	t a j n a n
тепхэ	t a j p x a
теуцон	t a j d t͡ʃʷ a n
техьагъу	t a j ħ aː ʁʷ
ткӏун	t kʷʼ ə n
тфанэ	t f aː n a
тхакӏо	t x aː kʷʼ a
тхъун	t χʷ ə n
тхъын	t χ ə n
тхъэжьын	t χ a ʑ ə n
тхыгъэ	t x ə ʁ a
тхыдэжъ	t x ə d a ʐ
тхылъылъ	t x ə ɬ ə ɬ
тхыон	t x ə w a n
тхьакӏумкӏыхь	t ħ a kʷʼ m a t͡ʃʼ ə ħ
тхьакӏын	t ħ a t͡ʃ ə n
тхьанычъэ	t ħ aː n ə t͡ʂʼ a
тхьэ	t ħ a
тхьэкӏумэ	t ħ a kʷʼ m a
тхьэкӏумэпылъ	t ħ a kʷʼ m a p ə ɬ
тхьэцу	t ħ a t͡ʃʷ
тыгъон	t ə ʁʷ a n
тыгъэгъэзэмаз	t ə ʁ a ʁ a z a m aː z
тыгъэпсы	t ə ʁ a p s ə
тыны	t ə n ə
тэгъэтӏэтӏэн	ʁ a tʼ a tʼ a n
тэгъэцӏэшъутыкӏын	t a ʁ a t͡sʼ a ʃʷ t ə t͡ʃʼ ə n
тэкӏутэн	t a kʷʼ ə t a n
тэрэзыдж	t a r a z ə d͡ʒ
тэцӏэцӏэн	t a t͡sʼ a t͡sʼ a n
тэӏэн	t a ʔ a n
тӏуазэх	tʷʼ aː z a x
тӏурытӏу	tʷʼ ə r ə tʷʼ
тӏысыпӏэ	tʼ ə s ə pʼ a
уасэ	w aː s a
уатэ	w aː t a
уашхъо	w aː ʃ χʷ a
убын	w ə b ə
убэн	w ə b a n
угъонын	w ə ʁʷ a n ə n
уджэгъун	w ə d͡ʒ a ʁʷ ə n
узын	w ə z ə n
укӏын	w ə t͡ʃʼ ə n
унагъоцӏэ	w n aː ʁʷ a t͡sʼ a
унашъо	w ə n aː ʂʷ a
унэзэн	w n a z a n
урам	w r aː m
усын	w s ə n
уты	w t ə
утэцэн	w ə t a t͡s a n
утӏэтӏэн	w ə tʼ a tʼ a n
уцӏэрэпхъын	w ə t͡sʼ a r a p χ ə n
ушъыбын	ʂ ə b ə n
уӏэн	w ə ʔ a n
фызын	f ə z ə n
фэ	f a
фэбае	f a b aː j a
фэгъэзэн	f a ʁ a z a n
фэпшэн	f a p ʃ a n
фэсакъын	f a s aː q ə n
фэшӏ	f a ʃʼ
фэшӏыкӏэ	f a ʃʼ ə t͡ʃʼ a
хабзэ	x aː b z a
хасэ	x aː s a
хафэ	x aː f a
хъагъэ	χ aː ʁ a
хъатэ	χ aː t a
хъашъо	χ aː ʃʷ a
хъуанэ	χʷ aː n a
хъун	m a χʷ ə n
хъупцӏ	χʷ ə p t͡sʼ
хъупцӏын	χʷ ə p t͡sʼ ə n
хъыен	χ ə j a n
хъэдз	χ a d͡z
хъэпрашъо	χ a p r aː ʂʷ a
хъэрен	χ a r a j n
хъяркӏэ	χ ə j aː r t͡ʃʼ a
хымэ	x ə m a
хытӏуал	x ə tʷʼ a l
хьа	ħ aː
хьаблыу	ħ aː b l ə w
хьадэгъущэ	ħ aː d a ʁʷ ə ɕ a
хьакӏэкъуакӏэ	ħ aː t͡ʃʼ a qʷ aː t͡ʃʼ a
хьалжъогъуан	ħ aː l ʐʷ a ʁʷ aː n
хьамлыу	ħ a m l ə w
хьандзу	ħ aː n d͡zʷ ə
хьантхъупсы	ħ aː n t χʷ ə p s ə
хьанцэ	ħ a n t͡s a
хьатыякӏо	ħ aː t ə j aː kʷʼ a
хьау	ħ a w
хьаумэ	ħ aː w m a
хьилэ	ħ ə j l a
хьэбзу	ħ a b z ə w
