គ្រន្ថី	k r ŭ ə n tʰ ə j
គ្របគ្រង	k r u p k r ɔː ŋ
គ្រាប់	k r ŏ ə p
គ្រិស្ត	k r ɨ h
គ្រឿង	k r ɨ ə ŋ
គ្រំ	k r u m
ឃរ	kʰ ɔː
ឃរណី	kʰ ɔ n ə j
ឃុន	kʰ u n
ឃ្លាន	kʰ l i ə n
ងងឹត	ŋ ɔ ŋ ɨ t
ងារ	ŋ i ə
ចក្រ	c a ʔ
ចត	c ɑː t
ចតុកោណ	c a ʔ t o k a o n
ចត់	c ɑ t
ចត្វ័ង្ស	c a t tʰ ʋ a ŋ
ចប់	c ɑ p
ចម្ងាយ	c ɑ m ŋ aː j
ចម្ម	c ɑ m
ចរាចរណ៍	c ɑː r aː c ɑː
ចលនា	c a ʔ l a ʔ n aː
ចាញ់	c a ɲ
ចាំ	c a m
ចិញ្ចៀន	c ə ɲ c i ə n
ចិត្ត	c ə t
ចុង	c o ŋ
ចុះ	c o h
ចូល	c o u l
ចេញ	c ə ɲ
ចេតនា	c eː t n aː
ចេរ	c eː
ចំការ	c ɑ m k aː
ចំណង	c ɑ m n ɑː ŋ
ចំណាំ	c ɑ m n a m
ចំណូល	c ɑ m n o u l
ចំណោទ	c ɑ m n a o t
ចំបាំង	c ɑ m ɓ a ŋ
ចំពុះ	c ɑ m p u h
ច័ន្ទ	c ɑ n
ច្រវាក់	c r ɑ ʋ ĕ ə ʔ
ច្រាស	c r aː h
ច្រើន	c r a ə n
ឆែ	cʰ a e
ឆោម	cʰ a o m
ឆ្ងាញ់	cʰ ŋ a ɲ
ឆ្នាំ	cʰ n a m
ឆ្នាំង	cʰ n a ŋ
ឆ្នេរ	cʰ n eː
ឆ្អឹង	cʰ ʔ ə ŋ
ជញ្ជាំង	c ŭ ə ɲ c ĕ ə ŋ
ជញ្ជីង	c ŭ ə ɲ c iː ŋ
ជន្មា	c ŭ ə n m i ə
ជម្ងឺ	c u m ŋ ɨː
ជា	c i ə
ជាតិ	c i ə t
ជី	c iː
ជីវាណូ	c iː ʋ aː n o u
ជូត	c uː t
ជោះ	c ŭ ə h
ជំងឺ	c u m ŋ ɨː
ជំនីរ	c u m n iː
ជំនូន	c u m n uː n
ជំនួយ	c u m n u ə j
ជំនែង	c u m n ɛː ŋ
ជំរះ	c u m r ĕ ə h
ជំលោះ	c u m l ŭ ə h
ជំហប់	c u m h u p
ជំហឺ	c u m h ɨː
ជ័រ	c ɔ ə
ជ្រក់	c r ŭ ə ʔ
ជ្រុង	c r u ŋ
ជ្រៅ	c r ɨ w
ជ្វា	cʰ ʋ i ə
ជ្វីស	cʰ ʋ iː h
ឈូក	cʰ uː k
ឈ្នាប់	cʰ n ŏ ə p
ឈ្នះ	cʰ n ĕ ə h
ឈ្មោល	cʰ m oː l
ឈ្លើង	cʰ l əː ŋ
ញញួរ	ɲ ɔ ɲ u ə
ញាំង	ɲ ĕ ə ŋ
ញឹក	ɲ ɨ k
ញ័រ	ɲ ɔ ə
ញ្ជីវ័ន	s a ŋ c iː ʋ ŏ ə n
ដក	ɗ ɑː ʔ
ដង	ɗ ɑː ŋ
ដង្ហើម	ɗ ɑ ŋ h a ə m
ដា	ɗ aː
ដាក់	ɗ a ʔ
ដាំ	ɗ a m
ដាំងដុង	ɗ a ŋ ɗ o ŋ
ដុល្លារ	ɗ o l l aː
ដុស	ɗ o h
ដូង	ɗ o u ŋ
ដួល	ɗ u ə l
ដើម	ɗ a ə m
ដើមឈើ	ɗ a ə m cʰ əː
ដើម្បី	ɗ a ə m ɓ ə j
ដៀប	ɗ i ə p
ដេញ	ɗ ə ɲ
ដែរ	ɗ a e
ដែល	ɗ a e l
ដោយ	ɗ a o j
ឋាន	tʰ aː n
ណា	n aː
ណេដឺរឡន់ថ៍	n eː ɗ ə ɨ l ɑ n
ណែនាំ	n a e n ŏ ə m
តង់	t ɑ ŋ
តង់ហ្សានី	t ɑ ŋ z aː n iː
តប់	t ɑ p
តម្លៃ	t ɑ m l a j
តាជីគីស្ថាន	t aː c iː k iː s tʰ aː n
តាលព្រឹក្ស	t aː l a ʔ p r ɨ k
តាសក់	t a s ɑ ʔ
តិះ	t e h
តីរវិថី	t ə j r ĕ ə ʔ ʋ i tʰ ə j
តឹកកែ	t ə k k a e
តឹកតាង	t ə k t aː ŋ
តុក្កតា	t o k k a ʔ t aː
តុលា	t o l aː
តុលាការ	t o l aː k aː
តុល្យ	t o l j ĕ ə ʔ
តូក្យូ	t o u k j uː
តូច	t o u c
តើ	t a ə
តៀប	t i ə p
តេឡេក្រាម	t eː l eː k r aː m
តេឡេហ្វូន	t eː l eː f o u n
តែមប្រិ៍	t a e m
តោន	t a o n
តៅ	t a w
តំណាល	t ɑ m n aː l
តំណែង	t ɑ m n a e ŋ
តំរង់	t ɑ m r ŭ ə ŋ
ត្រកូល	t r ɑ k o u l
ត្របក	t r ɑ ɓ ɑː ʔ
ត្រសេះ	t r ɑ s e h
ត្រាក់ទ័រ	t r a ʔ t ɔ ə
ត្រាវ	t r aː w
ត្រី	t r ə j
ត្រីសព្ទ	t r ə j s a p
ត្រុំ	t r o m
ត្រូវ	t r ə w
ត្រួត	t r u ə t
ថនៈ	tʰ a ʔ n a ʔ
ថា	tʰ aː
ថាស	tʰ aː h
ថើប	tʰ a ə p
ថ្នាក់	tʰ n a ʔ
ថ្នាំជក់	tʰ n a m c ŭ ə ʔ
ថ្មី	tʰ m ə j
ទង្វើ	t ŭ ə ŋ ʋ əː
ទណ្ឌឃាដ	t ŏ ə n ɗ ĕ ə ʔ kʰ i ə t
ទទឹម	t ɔ t ɨ m
ទទួល	t ɔ t u ə l
ទន្ត	t ŭ ə n
ទន្សាយ	t ŭ ə n s aː j
ទម្ងន់	t u m ŋ ŭ ə n
ទម្រង់	t u m r ŭ ə ŋ
ទស្សនាទាន	t ŭ ə h s a ʔ n aː t i ə n
ទឡ្ហៈ	t ŏ ə l h a ʔ
ទាញ	t i ə ɲ
ទាឋា	t i ə tʰ aː
ទាហាន	t i ə h i ə n
ទាំង	t ĕ ə ŋ
ទិន្នន័យ	t ɨ n n ĕ ə ʔ n ɨ j
ទី	t iː
ទឹក	t ɨ k
ទុក	t u k
ទុក្ខ	t u k
ទុរេន	t u r eː n
ទូត	t uː t
ទៀត	t i ə t
ទេ	t e i
ទេសចរ	t eː s a ʔ c ɑː
ទៅ	t ɨ w
ទំនង	t u m n ɔː ŋ
ទំរង់	t u m r ŭ ə ŋ
ទំលាប់	t u m l ŏ ə p
ទ្រព្យ	t r ŏ ə p
ទ្រឹស្ដី	t r ɨ h s ɗ ə j
ទ្រុង	t r u ŋ
ធន	tʰ ŭ ə n
ធនធាន	tʰ ŭ ə n tʰ i ə n
ធមនី	tʰ ĕ ə ʔ m ĕ ə ʔ n iː
ធម៌	tʰ ŏ ə
ធុង	tʰ u ŋ
ធុត្តជន	tʰ u t t a ʔ c ŭ ə n
ធំ	tʰ o m
ធ្នូ	tʰ n uː
ធ្មេញ	tʰ m ɨ ɲ
ធ្វើ	tʰ ʋ əː
នយោបាយ	n ə j j oː ɓ aː j
នហារុ	n ĕ ə ʔ h aː r u ʔ
នាក់	n ĕ ə ʔ
នាគ	n i ə ʔ
នាង	n i ə ŋ
នាម	n i ə m
នាវា	n i ə ʋ i ə
និគម	n i k u m
និង	n ɨ ŋ
និព្វាន	n ɨ p p i ə n
និវត្តន៍	n i ʋ ŏ ə t
និសីទន	n i s ə j t ĕ ə ʔ n ĕ ə ʔ
និស្សិត	n ɨ h s ə t
នូវ	n ə w
នែប	n ɛː p
នៃ	n ɨ j
នៅ	n ɨ w
នំប៉ុង	n u m p o ŋ
នំប៉័ង	n u m p a ŋ
បង	ɓ ɑː ŋ
បង្ក	ɓ ɑ ŋ k ɑː
បង្កង	ɓ ɑ ŋ k ɑː ŋ
បង្កើត	ɓ ɑ ŋ k a ə t
បង្អែម	ɓ ɑ ŋ ʔ a e m
បច្ចុប្បន្ន	p a c c o ɓ ɑ n
បច្ច័យ	p a c c a j
បញ្ចប់	ɓ ɑ ɲ c ɑ p
បញ្ចូល	ɓ ɑ ɲ c o u l
បញ្ហា	ɓ a ɲ h aː
បណ	ɓ ɑː n
បថ	ɓ ɑ t
បន្ទុក	ɓ ɑ n t u k
បន្លា	ɓ ɑ n l aː
បន្លែ	ɓ ɑ n l ɛː
បរទេស	ɓ ɑː r ĕ ə ʔ t eː h
បរិលាភ	p a ʔ r e l i ə p
បស្ចិម	ɓ a h c ə m
បាដិហារ្យ	p aː ɗ e h aː
បាត	ɓ aː t
បាន	ɓ aː n
បារមី	ɓ aː r ĕ ə ʔ m ə j
បារី	ɓ aː r ə j
បាលី	ɓ aː l ə j
បុក	ɓ o k
បុគ្គល	ɓ o k k ŭ ə l
បុរស	ɓ o r ɑ h
បូព៌ា	ɓ o u p i ə
បូលីវី	ɓ o u l iː ʋ iː
បេណាំង	ɓ eː n a ŋ
បៃតង	ɓ a j t ɑː ŋ
ប៉ា	p aː
ប៉ាគីស្ថាន	p aː k iː s tʰ aː n
ប៉ាណាម៉ា	p aː n aː m aː
ប៉ារីស	p aː r iː h
ប៉ាសស្ព័រ	p aː h s p ɔ ə
ប៉ុន្តែ	p o n t a e
ប៉ុន្មាន	p o n m aː n
ប៉េកាំង	p eː k a ŋ
ប៉ោង	p a o ŋ
ប៉ៅ	p a w
ប៊ីដុង	ɓ iː ɗ o ŋ
ប៊ីយែរ	ɓ iː j ɛː
ប៊ីស៊ីក្លេត	ɓ iː s iː k l eː t
ប៊្រីតថេន	p r iː t tʰ eː n
ប្រជា	p r ɑ c i ə
ប្រជាធិបតេយ្យ	p r ɑ c i ə tʰ i p a ʔ t a j
ប្រជុំ	p r ɑ c u m
ប្រដា	p r ɑ ɗ aː
ប្រទេស	p r ɑ t eː h
ប្រពន្ធ	p r ɑ p ŭ ə n
ប្រព័ន្ធ	p r ɑ p ŏ ə n
ប្រលោម	p r ɑ l a o m
ប្រហារ	p r ɑ h aː
ប្រអប់	p r ɑ ʔ ɑ p
ប្រាង្គណ៍	p r aː ŋ
ប្រាជ្ញា	p r aː c ɲ aː
ប្រាមោទ្យ	p r aː m a o t
ប្រាំ	p r a m
ប្រិត	p r ə t
ប្រុស	p r o h
ប្រួល	p r u ə l
ប្រេសិត	p r eː s ə t
ប្រៃ	p r a j
ប្លា	pʰ l aː
ប្លាស្ទិក	pʰ l aː s t ɨ k
ផង	pʰ ɑː ŋ
ផល	pʰ ɑ l
ផាស	pʰ aː h
ផឹក	pʰ ə k
ផើង	pʰ a ə ŋ
ផោម	pʰ a o m
ផ្កាយ	pʰ k aː j
ផ្ចង់	pʰ c ɑ ŋ
ផ្ដល់	p ɗ ɑ l
ផ្ទះ	pʰ t ĕ ə h
ផ្នួស	pʰ n u ə h
ផ្លាស់	pʰ l a h
ផ្លេក	pʰ l eː k
ផ្សិត	pʰ s ə t
ផ្សេងៗ	pʰ s eː ŋ pʰ s eː ŋ
ផ្អែម	p ʔ a e m
ពណ៌	p ɔ ə
ពន្យល់	p ŭ ə n j ŭ ə l
ពន្លាក	p ŭ ə n l i ə ʔ
ពពួក	p ɔ p u ə ʔ
ពភ្លើ	p o p l əː
ពាក់	p ĕ ə ʔ
ពាល	p i ə l
ពិឃាត	p i kʰ i ə t
ពិត	p ɨ t
ពិធាន	p i tʰ i ə n
ពិន័យ	p i n ɨ j
ពិន្ទុ	p ɨ n t u ʔ
ពិភព	p i pʰ u p
ពី	p iː
ពីរ	p iː
ពីរោះ	p iː r ŭ ə h
ពុង	p u ŋ
ពួក	p u ə ʔ
ពេញ	p ɨ ɲ
ពេល	p eː l
ពែង	p ɛː ŋ
ពែរមី	p ɛː m iː
ពោត	p oː t
ព័ត៌មាន	p ɔ ə ɗ ɑː m i ə n
ព័រទុយហ្គាល់	p ɔ ə t u j ɡ a l
ព្យាការី	pʰ j i ə k aː r ə j
ព្យាង្គ	pʰ j i ə ŋ
ព្រនង់	p r ɔ n ŭ ə ŋ
ព្រហ្មញ្ញ	p r u m m a ɲ
ព្រឹក	p r ɨ k
ព្រែ	p r ɛː
ព្រោន	p r oː n
ព្រះ	p r ĕ ə h
ភព	pʰ u p
ភាគ	pʰ i ə ʔ
ភាព	pʰ i ə p
ភារ	pʰ i ə
ភាសា	pʰ i ə s aː
ភូមា	pʰ uː m i ə
ភើ	pʰ əː
ភឿន	pʰ ɨ ə n
ភេសជ្ជាគារ	pʰ e i s a c c i ə k i ə
ភោជនាគារ	pʰ oː c ĕ ə ʔ n i ə k i ə
ភោជ្ជសាលី	pʰ oː c s aː l ə j
ភ្ជុំ	pʰ c u m
ភ្រូន	p r uː n
ភ្លោះ	pʰ l ŭ ə h
មករា	m ĕ ə ʔ k a ʔ r aː
មង្ឃុត	m ŭ ə ŋ kʰ u t
មជ្ឈិម	m a c cʰ ɨ m
មតិ	m ĕ ə ʔ t e ʔ
មត្ត	m a t t a
មន	m ɔː n
មន្ត្រី	m ŭ ə n t r ə j
មមែ	m ɔ m ɛː
មយូរ	m ĕ ə ʔ j uː
មហាវិទ្យាល័យ	m ĕ ə ʔ h aː ʋ ɨ t tʰ j i ə l a j
មាត់	m ŏ ə t
មិន	m ɨ n
មីក្រូវ៉េវ	m iː k r uː ʋ eː w
មីន	m iː n
មីនា	m iː n aː
មីយ៉ាន់ម៉ា	m iː j a n m aː
មុខ	m u k
មុន	m u n
មុម	m u m
មុំ	m u m
មូត្រ	m o u t
មួក	m u ə ʔ
មួយ	m u ə j
មើល	m əː l
មេសបាលី	m e i s a ʔ ɓ aː l iː
មេសា	m e i s aː
មែក	m ɛː k
មោរៈ	m oː r ĕ ə ʔ
មំសៈ	m ĕ ə ŋ s a ʔ
ម៉ាសក៍	m a h
ម៉ាស្សា	m aː s s aː
ម៉ាឡាយូ	m aː l aː j uː
ម៉ឺន	m ə ɨ n
ម៉ូរីស	m o u r iː h
ម៉េត្រូ	m eː t r o u
ម៉ែត្រ	m a e t
ម៉ោង	m a o ŋ
ម្ចាស់	m c a h
ម្ជុល	m c u l
ម្រាម	m r i ə m
ម្រេច	m r ɨ c
យល់	j ŭ ə l
យស	j u ə h
យានដ្ឋាន	j i ə n a ʔ tʰ aː n
យុគលៈ	j u k ĕ ə ʔ l ĕ ə ʔ
យុត្តិ	j u t t e ʔ
យុថ្កា	j u t k aː
យើង	j əː ŋ
យោមរាជ	j oː m ĕ ə ʔ r i ə c
យោល	j oː l
យ៉ាង	j aː ŋ
រក	r ɔː ʔ
រង្គាជីព	r u ə ŋ k i ə c iː p
រចនា	r a ʔ c a ʔ n aː
រដ្ឋ	r ŏ ə t
រត់	r ŭ ə t
រទច្ឆេទី	r ĕ ə ʔ t ĕ ə ʔ cʰ eː t iː
របស់	r ɔ ɓ ɑ h
របស់ខ្ញុំ	r ɔː ɓ ɑ h k ɲ o m
របាទ	r ɔ ɓ aː t
របាល	r ɔ ɓ aː l
របៀប	r ɔ ɓ i ə p
រស់	r ŭ ə h
រស្មី	r ĕ ə ʔ s m ə j
រាក្ស័ស	r i ə kʰ s a h
រាជា	r i ə c i ə
រាត្រី	r i ə t r ə j
រាប	r i ə p
រាមញ្ញ	r i ə m ɲ ɲ ɔː
រុយ	r u j
រួម	r u ə m
រេណបថ	r eː n a ʔ ɓ ɑː t
រៃ	r ɨ j
រោង	r oː ŋ
រោយ	r oː j
រំលោភ	r u m l oː p
រ៉ាឌីយោ	r aː ɗ iː j oː
លក់	l ŭ ə ʔ
លញ្ឆករ	l a ɲ cʰ a ʔ k ɑː
លាន	l i ə n
លាប់	l ŏ ə p
លាវ	l i ə w
លី	l iː
លីង	l iː ŋ
លីបង់	l iː ɓ ɑ ŋ
លីបេរីយ៉ា	l iː ɓ eː r iː j aː
លុត	l u t
លើក	l əː k
លេខ	l eː k
លេប	l eː p
លៃ	l ɨ j
លោក	l oː k
លំអ	l u m ʔ ɑː
ល្ងង់	l ŋ ŭ ə ŋ
ល្បែង	l ɓ a e ŋ
ល្មូន	l m uː n
ល្វា	l ʋ i ə
វក	ʋ ɔː ʔ
វគ្គ	ʋ ĕ ə ʔ
វច្ច	ʋ ɑ c c a ʔ
វណិជ្ជា	ʋ ĕ ə ʔ n ɨ c c i ə
វប្បធម៌	ʋ ŏ ə p p a ʔ tʰ ŏ ə
វា	ʋ i ə
វាក្យ	ʋ i ə ʔ j a ʔ
វាគ្មិន	ʋ i ə ʔ m ɨ n
វាល	ʋ i ə l
វាំង	ʋ ĕ ə ŋ
វិការ	ʋ i k aː
វិចារកៈ	ʋ i c aː r a ʔ k a ʔ
វិច្ឆិកា	ʋ ɨ c cʰ e k aː
វិថី	ʋ i tʰ ə j
វិធី	ʋ i tʰ iː
វិរាម	ʋ i r i ə m
វិហារ	ʋ i h i ə
វីតាមីន	ʋ iː t aː m iː n
វីយោឡុង	ʋ iː j o u l o ŋ
វៀងច័ន្ទន៍	ʋ i ə ŋ c a n
វេលា	ʋ e i l i ə
វែង	ʋ ɛː ŋ
វ៉ាលីស៍	ʋ aː l iː
វ៉ុល	ʋ o l
សក់	s ɑ ʔ
សង្កាត់	s ɑ ŋ k a t
សង្កេត	s ɑ ŋ k eː t
សង្គ្រោះ	s ɑ ŋ k r ŭ ə h
សង្ឃឹម	s ɑ ŋ kʰ ɨ m
សជន	s a ʔ c ŭ ə n
សតិ	s a ʔ t e ʔ
សន្ទនា	s ɑ n t ĕ ə ʔ n i ə
សន្ធិ	s ɑ n tʰ i ʔ
សន្និសីទ	s ɑ n n i s ə t
សប្តិ	s ɑ p
សព្វ	s ɑ p
សម្ដេច	s ɑ m ɗ a c
សម្បត្តិ	s ɑ m ɓ a t
សម្មតិ	s ɑ m m a t
សម្រាជ	s ɑ m r aː c
សម្រាប់	s ɑ m r a p
សម្រាម	s ɑ m r aː m
សម្រេច	s ɑ m r ɨ c
សម្លេង	s ɑ m l e i ŋ
សរ	s ɑː
សរីរៈ	s a ʔ r ə j r a ʔ
សល្យ	s ɑ l j ĕ ə ʔ
សវ	s a ʔ ʋ a ʔ
សហភាព	s a ʔ h a ʔ pʰ i ə p
សាកាដូ	s aː k aː ɗ o u
សាគរ	s aː k ɔː
សានម៉ារីណូ	s aː n m aː r iː n o u
សាប៊ូ	s aː ɓ uː
សាយណ្ហ	s aː j a n h ɑː
សាលា	s aː l aː
សាសនា	s aː s n aː
សាំង	s a ŋ
សិទ្ធិ	s ə t tʰ i ʔ
សិល្បៈ	s ə l l ə p a ʔ
សីហា	s ə j h aː
សីហៈ	s ə j h a ʔ
សឺរ៉ាំង	s ə ɨ r a ŋ
សុខ	s o k
សុវត្ថិ	s o ʋ a t tʰ e ʔ
សូឌីយ៉ូម	s o u ɗ iː j o u m
សូត្រ	s o u t
សូវៀត	s o u ʋ i ə t
សួគ៌	s u ə
សួរ	s u ə
សើន	s a ə n
សៀម	s i ə m
សៀរ៉ាឡេអូន	s i ə r aː l eː ʔ o u n
សេដ្ឋកិច្ច	s eː t tʰ a ʔ k ə c
សេរី	s eː r ə j
សេរីភាព	s eː r ə j pʰ i ə p
សេអ៊ូល	s eː ʔ uː l
សែន	s a e n
សំដី	s ɑ m ɗ ə j
សំណាក	s ɑ m n aː ʔ
សំណាក់	s ɑ m n a ʔ
សំណួរ	s ɑ m n u ə
សំបុត្រ	s ɑ m ɓ o t
សំពៅ	s ɑ m p ɨ w
សំយោគ	s a ŋ j oː k
សំរាក	s ɑ m r aː ʔ
សំរឹទ្ធ	s ɑ m r ə t
សំរេក	s ɑ m r eː k
ស៊ីដា	s iː ɗ aː
ស៊ីប	s iː p
ស៊ីមបាវ៉េ	s iː m ɓ aː ʋ eː
ស៊ូដង់	s uː ɗ ɑ ŋ
ស៊េប៊ី	s e i ɓ iː
ស័ក	s a ʔ
ស័ង្គសី	s a ŋ k a ʔ s ə j
ស័ព្ទ	s a p
ស្កួយ	s k u ə j
ស្ងួត	s ŋ u ə t
ស្ងោ	s ŋ a o
ស្ដោះ	s ɗ ɑ h
ស្តង់	s t ɑ ŋ
ស្ថិតិ	s tʰ e t e ʔ
ស្នេហា	s n a e h aː
ស្មង	s m ɑː ŋ
ស្មាន់	s m a n
ស្មើ	s m a ə
ស្មៅ	s m a w
ស្រកា	s r ɑ k aː
ស្រមោច	s r ɑ m a o c
ស្រឡាញ់	s r ɑ l a ɲ
ស្រុក	s r o k
ស្រុត	s r o t
ស្រួល	s r u ə l
ស្លាបព្រា	s l aː p p r i ə
ស្លូវេនី	s l o u ʋ e i n iː
ស្វាគមន៍	s ʋ aː k u m
ស្អប់	s ʔ ɑ p
ហិណ្ឌី	h ə n ɗ iː
ហិរញ្ញវត្ថុ	h e r a ɲ ɲ ĕ ə ʔ ʋ ŏ ə t tʰ o ʔ
ហុងកុង	h o ŋ k o ŋ
ហូឡង់	h o u l ɑ ŋ
ហើយ	h a ə j
ហេតុ	h a e t
ហេមន្ត	h eː m ɑ n t a ʔ
ហែល	h a e l
ហោរាសាស្ត្រ	h a o r aː s aː h
ហ៊ុប	h u p
ហ្គាណា	ɡ aː n aː
ហ្នាំង	n a ŋ
ហ្ម	m ɑː
ហ្វាំងឡង់	f a ŋ l ɑ ŋ
ហ្វ្រង្ក	f r ɑ ŋ
ហ្សេរុយសាឡឹម	z eː r u j s aː l ə m
ហ្សំប៊ី	z ɑ m ɓ iː
ឡត	l ɑː t
ឡាតាំង	l aː t a ŋ
ឡាន	l aː n
ឡាវ	l aː w
ឡុកឡាក់	l o k l a ʔ
ឡូរី	l o u r iː
អគ្គជៈ	ʔ ɑ ʔ k ĕ ə ʔ c ĕ ə ʔ
អគ្គិ	ʔ a ʔ k i ʔ
អគ្គិសនី	ʔ a ʔ k i s a ʔ n iː
អគ្គី	ʔ a ʔ k i ʔ
អគ្យសនី	ʔ a ʔ k i s ɑː n iː
អង់គ្លេស	ʔ ɑ ŋ kʰ l e i h
អង្កត់	ʔ ɑ ŋ k ɑ t
អង្កាល់	ʔ ɑ ŋ k a l
អង្គ	ʔ ɑ ŋ
អង្គរ	ʔ ɑ ŋ k ɔː
អង្គារ	ʔ ɑ ŋ k i ə
អង្សា	ʔ ɑ ŋ s aː
អដ្ឋករ	ʔ a t tʰ a ʔ k ɑː
អត់	ʔ ɑ t
អត្តពលិក	ʔ a t t a ʔ p ŏ ə l l ɨ k
អត្ថិភាព	ʔ a t tʰ e pʰ i ə p
អនិច្ច	ʔ a ʔ n ɨ c c a ʔ
អនុញ្ញាត	ʔ a ʔ n u ɲ ɲ aː t
អនុស្សាវរីយ៍	ʔ a ʔ n u h s aː ʋ a ʔ r iː
អន្តៈ	ʔ ɑ n t a ʔ
អព្យយ	ʔ a p j ĕ ə ʔ j ĕ ə ʔ
អម្ភ័ស	ʔ ɑ m pʰ ŏ ə h
អម្រស់	ʔ ɑ m r ɑ h
អយ	ʔ a ʔ j a ʔ
